date,Year,DOY,Plot,rotation,N2O_(g_N/ha/d)
12/20/2020,2020,355,P4,Diverse,3.24011923
12/21/2020,2020,356,P1,Conventional,4.71917837
12/21/2020,2020,356,P2,Conventional,2.33419882
12/21/2020,2020,356,P3,Diverse,0.28264982
12/21/2020,2020,356,P4,Diverse,3.01376333
12/22/2020,2020,357,P1,Conventional,6.8763937
12/22/2020,2020,357,P2,Conventional,2.8430663
12/22/2020,2020,357,P3,Diverse,1.28438179
12/22/2020,2020,357,P4,Diverse,8.42844096
12/23/2020,2020,358,P1,Conventional,6.11987616
12/23/2020,2020,358,P2,Conventional,6.36733267
12/23/2020,2020,358,P3,Diverse,3.26663021
12/23/2020,2020,358,P4,Diverse,0.97933882
12/24/2020,2020,359,P1,Conventional,7.08300893
12/24/2020,2020,359,P2,Conventional,6.36160781
12/24/2020,2020,359,P3,Diverse,5.43687984
12/24/2020,2020,359,P4,Diverse,3.32667216
12/25/2020,2020,360,P1,Conventional,2.13666509
12/25/2020,2020,360,P2,Conventional,-0.15810336
12/25/2020,2020,360,P3,Diverse,NA
12/25/2020,2020,360,P4,Diverse,-4.55687424
12/26/2020,2020,361,P1,Conventional,3.38021078
12/26/2020,2020,361,P2,Conventional,0.72202147
12/26/2020,2020,361,P3,Diverse,-0.77997168
12/26/2020,2020,361,P4,Diverse,2.59142976
12/27/2020,2020,362,P1,Conventional,2.26630051
12/27/2020,2020,362,P2,Conventional,1.32217834
12/27/2020,2020,362,P3,Diverse,2.92528368
12/27/2020,2020,362,P4,Diverse,2.51004269
12/28/2020,2020,363,P1,Conventional,0.86410454
12/28/2020,2020,363,P2,Conventional,2.89706371
12/28/2020,2020,363,P3,Diverse,2.89318522
12/28/2020,2020,363,P4,Diverse,1.80522605
12/29/2020,2020,364,P1,Conventional,0.32150736
12/29/2020,2020,364,P2,Conventional,-0.57984422
12/29/2020,2020,364,P3,Diverse,0.40646966
12/29/2020,2020,364,P4,Diverse,-0.25578461
12/30/2020,2020,365,P1,Conventional,3.91904957
12/30/2020,2020,365,P2,Conventional,-1.11445891
12/30/2020,2020,365,P3,Diverse,2.07375811
12/30/2020,2020,365,P4,Diverse,-0.14320022
12/31/2020,2020,366,P1,Conventional,2.86499722
12/31/2020,2020,366,P2,Conventional,-3.07731053
12/31/2020,2020,366,P3,Diverse,-2.29804733
12/31/2020,2020,366,P4,Diverse,-2.4399455
1/1/2021,2021,1,P1,Conventional,-1.30587379
1/1/2021,2021,1,P2,Conventional,0.16625693
1/1/2021,2021,1,P3,Diverse,-1.78391981
1/1/2021,2021,1,P4,Diverse,-3.4485696
1/2/2021,2021,2,P1,Conventional,-4.8549793
1/2/2021,2021,2,P2,Conventional,NA
1/2/2021,2021,2,P3,Diverse,NA
1/2/2021,2021,2,P4,Diverse,NA
1/3/2021,2021,3,P1,Conventional,NA
1/3/2021,2021,3,P2,Conventional,NA
1/3/2021,2021,3,P3,Diverse,10.22216026
1/3/2021,2021,3,P4,Diverse,-0.29564784
1/4/2021,2021,4,P1,Conventional,2.2262593
1/4/2021,2021,4,P2,Conventional,-0.65902637
1/4/2021,2021,4,P3,Diverse,3.18437222
1/4/2021,2021,4,P4,Diverse,-1.6612871
1/5/2021,2021,5,P1,Conventional,-3.17703341
1/5/2021,2021,5,P2,Conventional,-2.17733357
1/5/2021,2021,5,P3,Diverse,-0.43835299
1/5/2021,2021,5,P4,Diverse,-0.95985648
1/6/2021,2021,6,P1,Conventional,0.56518646
1/6/2021,2021,6,P2,Conventional,-3.8542176
1/6/2021,2021,6,P3,Diverse,0.4481136
1/6/2021,2021,6,P4,Diverse,-2.03264294
1/7/2021,2021,7,P1,Conventional,3.15120499
1/7/2021,2021,7,P2,Conventional,-0.59128013
1/7/2021,2021,7,P3,Diverse,0.09139738
1/7/2021,2021,7,P4,Diverse,2.41353648
1/8/2021,2021,8,P1,Conventional,2.80835251
1/8/2021,2021,8,P2,Conventional,3.45165667
1/8/2021,2021,8,P3,Diverse,2.2205785
1/8/2021,2021,8,P4,Diverse,1.31158138
1/9/2021,2021,9,P1,Conventional,1.02210854
1/9/2021,2021,9,P2,Conventional,3.7552369
1/9/2021,2021,9,P3,Diverse,0.44893786
1/9/2021,2021,9,P4,Diverse,0.93979354
1/10/2021,2021,10,P1,Conventional,-0.50209891
1/10/2021,2021,10,P2,Conventional,-1.42070717
1/10/2021,2021,10,P3,Diverse,-1.60897709
1/10/2021,2021,10,P4,Diverse,-0.98720726
1/11/2021,2021,11,P1,Conventional,0.76979808
1/11/2021,2021,11,P2,Conventional,-1.20756701
1/11/2021,2021,11,P3,Diverse,-1.56222259
1/11/2021,2021,11,P4,Diverse,-3.36657168
1/12/2021,2021,12,P1,Conventional,-1.01195482
1/12/2021,2021,12,P2,Conventional,-2.36589552
1/12/2021,2021,12,P3,Diverse,-0.4050432
1/12/2021,2021,12,P4,Diverse,-3.50016768
1/13/2021,2021,13,P1,Conventional,1.04008147
1/13/2021,2021,13,P2,Conventional,1.12757011
1/13/2021,2021,13,P3,Diverse,-0.27877219
1/13/2021,2021,13,P4,Diverse,-3.74774342
1/14/2021,2021,14,P1,Conventional,3.73033382
1/14/2021,2021,14,P2,Conventional,0.85380912
1/14/2021,2021,14,P3,Diverse,5.5828008
1/14/2021,2021,14,P4,Diverse,5.10466493
1/15/2021,2021,15,P1,Conventional,7.21347206
1/15/2021,2021,15,P2,Conventional,6.07110422
1/15/2021,2021,15,P3,Diverse,4.26077021
1/15/2021,2021,15,P4,Diverse,4.94004787
1/16/2021,2021,16,P1,Conventional,-1.16651578
1/16/2021,2021,16,P2,Conventional,1.38647462
1/16/2021,2021,16,P3,Diverse,-0.67242442
1/16/2021,2021,16,P4,Diverse,1.76950051
1/17/2021,2021,17,P1,Conventional,-0.02419373
1/17/2021,2021,17,P2,Conventional,1.80841248
1/17/2021,2021,17,P3,Diverse,4.32893635
1/17/2021,2021,17,P4,Diverse,-2.40772608
1/18/2021,2021,18,P1,Conventional,3.35870928
1/18/2021,2021,18,P2,Conventional,3.09330576
1/18/2021,2021,18,P3,Diverse,4.02083741
1/18/2021,2021,18,P4,Diverse,2.15027568
1/19/2021,2021,19,P1,Conventional,-1.39031683
1/19/2021,2021,19,P2,Conventional,NA
1/19/2021,2021,19,P3,Diverse,1.46559542
1/19/2021,2021,19,P4,Diverse,1.07558237
1/20/2021,2021,20,P1,Conventional,NA
1/20/2021,2021,20,P2,Conventional,NA
1/20/2021,2021,20,P3,Diverse,6.86773296
1/20/2021,2021,20,P4,Diverse,5.86980173
1/21/2021,2021,21,P1,Conventional,NA
1/21/2021,2021,21,P2,Conventional,NA
1/21/2021,2021,21,P3,Diverse,3.76952918
1/21/2021,2021,21,P4,Diverse,1.68785424
1/22/2021,2021,22,P1,Conventional,NA
1/22/2021,2021,22,P2,Conventional,NA
1/22/2021,2021,22,P3,Diverse,5.13565747
1/22/2021,2021,22,P4,Diverse,3.77339645
1/23/2021,2021,23,P1,Conventional,NA
1/23/2021,2021,23,P2,Conventional,NA
1/23/2021,2021,23,P3,Diverse,-3.47962867
1/23/2021,2021,23,P4,Diverse,-1.64541802
1/24/2021,2021,24,P1,Conventional,NA
1/24/2021,2021,24,P2,Conventional,2.99663885
1/24/2021,2021,24,P3,Diverse,1.30225622
1/24/2021,2021,24,P4,Diverse,NA
1/25/2021,2021,25,P1,Conventional,8.90623469
1/25/2021,2021,25,P2,Conventional,NA
1/25/2021,2021,25,P3,Diverse,-3.11984266
1/25/2021,2021,25,P4,Diverse,-8.90107661
1/26/2021,2021,26,P1,Conventional,3.81800131
1/26/2021,2021,26,P2,Conventional,3.58912944
1/26/2021,2021,26,P3,Diverse,-3.72987677
1/26/2021,2021,26,P4,Diverse,2.41870579
1/27/2021,2021,27,P1,Conventional,0.34422192
1/27/2021,2021,27,P2,Conventional,NA
1/27/2021,2021,27,P3,Diverse,-0.49978598
1/27/2021,2021,27,P4,Diverse,-5.80932518
1/28/2021,2021,28,P1,Conventional,1.5862513
1/28/2021,2021,28,P2,Conventional,1.87688275
1/28/2021,2021,28,P3,Diverse,-1.76693443
1/28/2021,2021,28,P4,Diverse,-5.38595914
1/29/2021,2021,29,P1,Conventional,-3.94476048
1/29/2021,2021,29,P2,Conventional,-0.94395715
1/29/2021,2021,29,P3,Diverse,-6.50372285
1/29/2021,2021,29,P4,Diverse,1.30964515
1/30/2021,2021,30,P1,Conventional,1.60865568
1/30/2021,2021,30,P2,Conventional,9.0478849
1/30/2021,2021,30,P3,Diverse,5.51789971
1/30/2021,2021,30,P4,Diverse,4.5168192
1/31/2021,2021,31,P1,Conventional,-6.36447802
1/31/2021,2021,31,P2,Conventional,-4.059936
1/31/2021,2021,31,P3,Diverse,-1.63496189
1/31/2021,2021,31,P4,Diverse,-7.71159398
2/1/2021,2021,32,P1,Conventional,NA
2/1/2021,2021,32,P2,Conventional,NA
2/1/2021,2021,32,P3,Diverse,1.15813238
2/1/2021,2021,32,P4,Diverse,-0.42463526
2/2/2021,2021,33,P1,Conventional,9.2806249
2/2/2021,2021,33,P2,Conventional,NA
2/2/2021,2021,33,P3,Diverse,5.29300483
2/2/2021,2021,33,P4,Diverse,9.54684576
2/3/2021,2021,34,P1,Conventional,13.09602989
2/3/2021,2021,34,P2,Conventional,0.02502922
2/3/2021,2021,34,P3,Diverse,2.88604339
2/3/2021,2021,34,P4,Diverse,5.07671712
2/4/2021,2021,35,P1,Conventional,7.73027453
2/4/2021,2021,35,P2,Conventional,4.05791942
2/4/2021,2021,35,P3,Diverse,3.77744947
2/4/2021,2021,35,P4,Diverse,3.37460688
2/5/2021,2021,36,P1,Conventional,5.46677078
2/5/2021,2021,36,P2,Conventional,3.50418269
2/5/2021,2021,36,P3,Diverse,2.81316326
2/5/2021,2021,36,P4,Diverse,-1.02934886
2/6/2021,2021,37,P1,Conventional,4.01374915
2/6/2021,2021,37,P2,Conventional,6.79465066
2/6/2021,2021,37,P3,Diverse,3.11567558
2/6/2021,2021,37,P4,Diverse,3.15565632
2/7/2021,2021,38,P1,Conventional,-0.15987888
2/7/2021,2021,38,P2,Conventional,8.02744474
2/7/2021,2021,38,P3,Diverse,0.78670397
2/7/2021,2021,38,P4,Diverse,-0.96729811
2/8/2021,2021,39,P1,Conventional,7.19807818
2/8/2021,2021,39,P2,Conventional,NA
2/8/2021,2021,39,P3,Diverse,2.15698637
2/8/2021,2021,39,P4,Diverse,2.13134803
2/9/2021,2021,40,P1,Conventional,NA
2/9/2021,2021,40,P2,Conventional,NA
2/9/2021,2021,40,P3,Diverse,-1.34421638
2/9/2021,2021,40,P4,Diverse,12.65968915
2/10/2021,2021,41,P1,Conventional,1.11589661
2/10/2021,2021,41,P2,Conventional,5.53732157
2/10/2021,2021,41,P3,Diverse,6.70101638
2/10/2021,2021,41,P4,Diverse,5.29326576
2/11/2021,2021,42,P1,Conventional,4.32347933
2/11/2021,2021,42,P2,Conventional,3.43425571
2/11/2021,2021,42,P3,Diverse,4.22743795
2/11/2021,2021,42,P4,Diverse,1.01304432
2/12/2021,2021,43,P1,Conventional,9.62623786
2/12/2021,2021,43,P2,Conventional,6.84374314
2/12/2021,2021,43,P3,Diverse,3.46674643
2/12/2021,2021,43,P4,Diverse,-2.2671049
2/13/2021,2021,44,P1,Conventional,NA
2/13/2021,2021,44,P2,Conventional,NA
2/13/2021,2021,44,P3,Diverse,-2.5771176
2/13/2021,2021,44,P4,Diverse,0.47413728
2/14/2021,2021,45,P1,Conventional,18.60983942
2/14/2021,2021,45,P2,Conventional,7.63692106
2/14/2021,2021,45,P3,Diverse,5.81751763
2/14/2021,2021,45,P4,Diverse,NA
2/15/2021,2021,46,P1,Conventional,NA
2/15/2021,2021,46,P2,Conventional,-3.44618064
2/15/2021,2021,46,P3,Diverse,1.14570893
2/15/2021,2021,46,P4,Diverse,-3.70435507
2/16/2021,2021,47,P1,Conventional,21.85501133
2/16/2021,2021,47,P2,Conventional,NA
2/16/2021,2021,47,P3,Diverse,3.07660464
2/16/2021,2021,47,P4,Diverse,6.80483549
2/17/2021,2021,48,P1,Conventional,2.7615047
2/17/2021,2021,48,P2,Conventional,-2.02895798
2/17/2021,2021,48,P3,Diverse,1.54651075
2/17/2021,2021,48,P4,Diverse,-1.2849287
2/18/2021,2021,49,P1,Conventional,2.60760384
2/18/2021,2021,49,P2,Conventional,2.25092909
2/18/2021,2021,49,P3,Diverse,1.06197782
2/18/2021,2021,49,P4,Diverse,4.18458874
2/19/2021,2021,50,P1,Conventional,1.72778746
2/19/2021,2021,50,P2,Conventional,1.95214406
2/19/2021,2021,50,P3,Diverse,3.34534406
2/19/2021,2021,50,P4,Diverse,1.26827942
2/20/2021,2021,51,P1,Conventional,1.39439491
2/20/2021,2021,51,P2,Conventional,0.49133347
2/20/2021,2021,51,P3,Diverse,5.4385439
2/20/2021,2021,51,P4,Diverse,4.06273622
2/21/2021,2021,52,P1,Conventional,3.97178294
2/21/2021,2021,52,P2,Conventional,4.3484256
2/21/2021,2021,52,P3,Diverse,3.5629511
2/21/2021,2021,52,P4,Diverse,4.04994902
2/22/2021,2021,53,P1,Conventional,1.77205709
2/22/2021,2021,53,P2,Conventional,4.45835059
2/22/2021,2021,53,P3,Diverse,3.77186371
2/22/2021,2021,53,P4,Diverse,4.83681283
2/23/2021,2021,54,P1,Conventional,7.57113437
2/23/2021,2021,54,P2,Conventional,7.01764646
2/23/2021,2021,54,P3,Diverse,5.17377024
2/23/2021,2021,54,P4,Diverse,4.8068856
2/24/2021,2021,55,P1,Conventional,7.78360666
2/24/2021,2021,55,P2,Conventional,6.22358726
2/24/2021,2021,55,P3,Diverse,5.63663318
2/24/2021,2021,55,P4,Diverse,2.94430118
2/25/2021,2021,56,P1,Conventional,-1.88556595
2/25/2021,2021,56,P2,Conventional,-4.01802336
2/25/2021,2021,56,P3,Diverse,-0.13889318
2/25/2021,2021,56,P4,Diverse,-0.46455638
2/26/2021,2021,57,P1,Conventional,-0.23929517
2/26/2021,2021,57,P2,Conventional,-0.78068534
2/26/2021,2021,57,P3,Diverse,2.90412691
2/26/2021,2021,57,P4,Diverse,-3.79007078
2/27/2021,2021,58,P1,Conventional,0.33998659
2/27/2021,2021,58,P2,Conventional,5.32549901
2/27/2021,2021,58,P3,Diverse,4.09283539
2/27/2021,2021,58,P4,Diverse,0.22405507
2/28/2021,2021,59,P1,Conventional,-1.39908211
2/28/2021,2021,59,P2,Conventional,-0.53904096
2/28/2021,2021,59,P3,Diverse,0.95907974
2/28/2021,2021,59,P4,Diverse,0.35388835
3/1/2021,2021,60,P1,Conventional,-1.65719952
3/1/2021,2021,60,P2,Conventional,3.47922691
3/1/2021,2021,60,P3,Diverse,3.46529578
3/1/2021,2021,60,P4,Diverse,-0.279504
3/2/2021,2021,61,P1,Conventional,1.11696883
3/2/2021,2021,61,P2,Conventional,-1.38360269
3/2/2021,2021,61,P3,Diverse,0.56575498
3/2/2021,2021,61,P4,Diverse,1.74258518
3/3/2021,2021,62,P1,Conventional,0.80219203
3/3/2021,2021,62,P2,Conventional,3.42976378
3/3/2021,2021,62,P3,Diverse,0.48382186
3/3/2021,2021,62,P4,Diverse,-1.20000787
3/4/2021,2021,63,P1,Conventional,-0.5346985
3/4/2021,2021,63,P2,Conventional,3.76846387
3/4/2021,2021,63,P3,Diverse,1.03580208
3/4/2021,2021,63,P4,Diverse,0.93838694
3/5/2021,2021,64,P1,Conventional,4.53882701
3/5/2021,2021,64,P2,Conventional,2.59676842
3/5/2021,2021,64,P3,Diverse,1.46262499
3/5/2021,2021,64,P4,Diverse,0.24721027
3/6/2021,2021,65,P1,Conventional,3.67775856
3/6/2021,2021,65,P2,Conventional,6.28465997
3/6/2021,2021,65,P3,Diverse,1.83703075
3/6/2021,2021,65,P4,Diverse,-0.1985593
3/7/2021,2021,66,P1,Conventional,0.51426403
3/7/2021,2021,66,P2,Conventional,0.94613616
3/7/2021,2021,66,P3,Diverse,-1.35595728
3/7/2021,2021,66,P4,Diverse,-1.94462986
3/8/2021,2021,67,P1,Conventional,5.38422595
3/8/2021,2021,67,P2,Conventional,3.10041216
3/8/2021,2021,67,P3,Diverse,2.08343923
3/8/2021,2021,67,P4,Diverse,8.90905392
3/9/2021,2021,68,P1,Conventional,11.77429306
3/9/2021,2021,68,P2,Conventional,10.15441315
3/9/2021,2021,68,P3,Diverse,21.98459923
3/9/2021,2021,68,P4,Diverse,1.38451162
3/10/2021,2021,69,P1,Conventional,2.19061757
3/10/2021,2021,69,P2,Conventional,3.60620554
3/10/2021,2021,69,P3,Diverse,1.13633366
3/10/2021,2021,69,P4,Diverse,0.87458486
3/11/2021,2021,70,P1,Conventional,12.23653046
3/11/2021,2021,70,P2,Conventional,27.21014813
3/11/2021,2021,70,P3,Diverse,1.57470134
3/11/2021,2021,70,P4,Diverse,-0.76603018
3/12/2021,2021,71,P1,Conventional,40.12874784
3/12/2021,2021,71,P2,Conventional,34.60777229
3/12/2021,2021,71,P3,Diverse,9.01613635
3/12/2021,2021,71,P4,Diverse,10.7970624
3/13/2021,2021,72,P1,Conventional,21.3707065
3/13/2021,2021,72,P2,Conventional,13.96225123
3/13/2021,2021,72,P3,Diverse,5.50059206
3/13/2021,2021,72,P4,Diverse,9.01163318
3/14/2021,2021,73,P1,Conventional,7.62640704
3/14/2021,2021,73,P2,Conventional,11.18292912
3/14/2021,2021,73,P3,Diverse,8.6921303
3/14/2021,2021,73,P4,Diverse,6.89013562
3/15/2021,2021,74,P1,Conventional,9.34638221
3/15/2021,2021,74,P2,Conventional,8.72511523
3/15/2021,2021,74,P3,Diverse,1.62382493
3/15/2021,2021,74,P4,Diverse,1.36680566
3/16/2021,2021,75,P1,Conventional,12.11555059
3/16/2021,2021,75,P2,Conventional,11.1821593
3/16/2021,2021,75,P3,Diverse,3.0876241
3/16/2021,2021,75,P4,Diverse,10.79045107
3/17/2021,2021,76,P1,Conventional,20.99417875
3/17/2021,2021,76,P2,Conventional,31.55019898
3/17/2021,2021,76,P3,Diverse,5.4367321
3/17/2021,2021,76,P4,Diverse,6.3752616
3/18/2021,2021,77,P1,Conventional,13.03642944
3/18/2021,2021,77,P2,Conventional,11.16429264
3/18/2021,2021,77,P3,Diverse,6.14267539
3/18/2021,2021,77,P4,Diverse,2.86237325
3/19/2021,2021,78,P1,Conventional,1.05634627
3/19/2021,2021,78,P2,Conventional,-0.10293264
3/19/2021,2021,78,P3,Diverse,3.18801053
3/19/2021,2021,78,P4,Diverse,2.13584342
3/20/2021,2021,79,P1,Conventional,2.98371946
3/20/2021,2021,79,P2,Conventional,8.95224614
3/20/2021,2021,79,P3,Diverse,3.6363695
3/20/2021,2021,79,P4,Diverse,3.03502896
3/21/2021,2021,80,P1,Conventional,6.63049843
3/21/2021,2021,80,P2,Conventional,4.38614352
3/21/2021,2021,80,P3,Diverse,6.7696128
3/21/2021,2021,80,P4,Diverse,5.36481706
3/22/2021,2021,81,P1,Conventional,7.57198109
3/22/2021,2021,81,P2,Conventional,2.78803987
3/22/2021,2021,81,P3,Diverse,1.00358957
3/22/2021,2021,81,P4,Diverse,9.73456358
3/23/2021,2021,82,P1,Conventional,4.26309696
3/23/2021,2021,82,P2,Conventional,4.96053245
3/23/2021,2021,82,P3,Diverse,NA
3/23/2021,2021,82,P4,Diverse,15.31377619
3/24/2021,2021,83,P1,Conventional,4.53547642
3/24/2021,2021,83,P2,Conventional,5.56540675
3/24/2021,2021,83,P3,Diverse,5.62361875
3/24/2021,2021,83,P4,Diverse,4.0545576
3/25/2021,2021,84,P1,Conventional,2.34274464
3/25/2021,2021,84,P2,Conventional,6.38334346
3/25/2021,2021,84,P3,Diverse,5.9619767
3/25/2021,2021,84,P4,Diverse,6.5849112
3/26/2021,2021,85,P1,Conventional,0.94528253
3/26/2021,2021,85,P2,Conventional,9.39142339
3/26/2021,2021,85,P3,Diverse,6.52661798
3/26/2021,2021,85,P4,Diverse,4.16841034
3/27/2021,2021,86,P1,Conventional,0.02509315
3/27/2021,2021,86,P2,Conventional,-0.79231306
3/27/2021,2021,86,P3,Diverse,2.99398982
3/27/2021,2021,86,P4,Diverse,5.55982186
3/28/2021,2021,87,P1,Conventional,7.24665312
3/28/2021,2021,87,P2,Conventional,6.92426189
3/28/2021,2021,87,P3,Diverse,5.14285718
3/28/2021,2021,87,P4,Diverse,10.99848154
3/29/2021,2021,88,P1,Conventional,2.96582602
3/29/2021,2021,88,P2,Conventional,-2.13982042
3/29/2021,2021,88,P3,Diverse,6.80953133
3/29/2021,2021,88,P4,Diverse,7.44129677
3/30/2021,2021,89,P1,Conventional,0.54844733
3/30/2021,2021,89,P2,Conventional,1.54492272
3/30/2021,2021,89,P3,Diverse,3.51205027
3/30/2021,2021,89,P4,Diverse,-0.03143405
3/31/2021,2021,90,P1,Conventional,1.2497976
3/31/2021,2021,90,P2,Conventional,2.08188749
3/31/2021,2021,90,P3,Diverse,0.49476874
3/31/2021,2021,90,P4,Diverse,0.06795187
4/1/2021,2021,91,P1,Conventional,5.6474401
4/1/2021,2021,91,P2,Conventional,3.72640262
4/1/2021,2021,91,P3,Diverse,1.79557862
4/1/2021,2021,91,P4,Diverse,7.61540573
4/2/2021,2021,92,P1,Conventional,4.34410474
4/2/2021,2021,92,P2,Conventional,2.66406019
4/2/2021,2021,92,P3,Diverse,7.69595126
4/2/2021,2021,92,P4,Diverse,6.71948957
4/3/2021,2021,93,P1,Conventional,3.09658464
4/3/2021,2021,93,P2,Conventional,3.98803478
4/3/2021,2021,93,P3,Diverse,-0.62142768
4/3/2021,2021,93,P4,Diverse,0.30874608
4/4/2021,2021,94,P1,Conventional,4.82944291
4/4/2021,2021,94,P2,Conventional,2.98655856
4/4/2021,2021,94,P3,Diverse,7.42730515
4/4/2021,2021,94,P4,Diverse,-1.35876182
4/5/2021,2021,95,P1,Conventional,3.58350221
4/5/2021,2021,95,P2,Conventional,1.87712122
4/5/2021,2021,95,P3,Diverse,3.23366429
4/5/2021,2021,95,P4,Diverse,1.07693539
4/6/2021,2021,96,P1,Conventional,4.15683187
4/6/2021,2021,96,P2,Conventional,2.81321683
4/6/2021,2021,96,P3,Diverse,6.23039126
4/6/2021,2021,96,P4,Diverse,5.7120863
4/7/2021,2021,97,P1,Conventional,0.05490893
4/7/2021,2021,97,P2,Conventional,0.25921642
4/7/2021,2021,97,P3,Diverse,5.20495978
4/7/2021,2021,97,P4,Diverse,3.05627472
4/8/2021,2021,98,P1,Conventional,1.5560519
4/8/2021,2021,98,P2,Conventional,1.4228231
4/8/2021,2021,98,P3,Diverse,6.07788835
4/8/2021,2021,98,P4,Diverse,2.81296195
4/9/2021,2021,99,P1,Conventional,3.78100915
4/9/2021,2021,99,P2,Conventional,2.71085357
4/9/2021,2021,99,P3,Diverse,5.14250381
4/9/2021,2021,99,P4,Diverse,4.4421143
4/10/2021,2021,100,P1,Conventional,1.37309818
4/10/2021,2021,100,P2,Conventional,4.00142074
4/10/2021,2021,100,P3,Diverse,4.31749267
4/10/2021,2021,100,P4,Diverse,4.31539747
4/11/2021,2021,101,P1,Conventional,3.7162247
4/11/2021,2021,101,P2,Conventional,3.63669782
4/11/2021,2021,101,P3,Diverse,5.07118234
4/11/2021,2021,101,P4,Diverse,1.36303949
4/12/2021,2021,102,P1,Conventional,4.35792182
4/12/2021,2021,102,P2,Conventional,2.80339661
4/12/2021,2021,102,P3,Diverse,2.804112
4/12/2021,2021,102,P4,Diverse,4.29590995
4/13/2021,2021,103,P1,Conventional,3.73495622
4/13/2021,2021,103,P2,Conventional,2.4999529
4/13/2021,2021,103,P3,Diverse,5.45233162
4/13/2021,2021,103,P4,Diverse,4.65004627
4/14/2021,2021,104,P1,Conventional,2.36712413
4/14/2021,2021,104,P2,Conventional,-0.49882003
4/14/2021,2021,104,P3,Diverse,-0.40278816
4/14/2021,2021,104,P4,Diverse,4.00279622
4/15/2021,2021,105,P1,Conventional,3.90536294
4/15/2021,2021,105,P2,Conventional,3.90045974
4/15/2021,2021,105,P3,Diverse,2.87570563
4/15/2021,2021,105,P4,Diverse,3.53931379
4/16/2021,2021,106,P1,Conventional,3.48265958
4/16/2021,2021,106,P2,Conventional,2.55683347
4/16/2021,2021,106,P3,Diverse,2.2103617
4/16/2021,2021,106,P4,Diverse,0.01011139
4/17/2021,2021,107,P1,Conventional,3.08407651
4/17/2021,2021,107,P2,Conventional,3.44029853
4/17/2021,2021,107,P3,Diverse,2.10545309
4/17/2021,2021,107,P4,Diverse,3.09366086
4/18/2021,2021,108,P1,Conventional,2.94366442
4/18/2021,2021,108,P2,Conventional,11.42154346
4/18/2021,2021,108,P3,Diverse,4.65353856
4/18/2021,2021,108,P4,Diverse,0.38304922
4/19/2021,2021,109,P1,Conventional,2.95607491
4/19/2021,2021,109,P2,Conventional,3.66133046
4/19/2021,2021,109,P3,Diverse,11.29606042
4/19/2021,2021,109,P4,Diverse,-1.09844035
4/20/2021,2021,110,P1,Conventional,0.94797389
4/20/2021,2021,110,P2,Conventional,0.99167069
4/20/2021,2021,110,P3,Diverse,2.4247607
4/20/2021,2021,110,P4,Diverse,3.1502736
4/21/2021,2021,111,P1,Conventional,2.74103395
4/21/2021,2021,111,P2,Conventional,3.74444554
4/21/2021,2021,111,P3,Diverse,7.40092464
4/21/2021,2021,111,P4,Diverse,7.06597949
4/22/2021,2021,112,P1,Conventional,-1.3538785
4/22/2021,2021,112,P2,Conventional,2.04746141
4/22/2021,2021,112,P3,Diverse,1.28830349
4/22/2021,2021,112,P4,Diverse,1.47639629
4/23/2021,2021,113,P1,Conventional,2.44633997
4/23/2021,2021,113,P2,Conventional,5.2864367
4/23/2021,2021,113,P3,Diverse,-2.82164256
4/23/2021,2021,113,P4,Diverse,5.18760979
4/24/2021,2021,114,P1,Conventional,0.68192496
4/24/2021,2021,114,P2,Conventional,1.52307994
4/24/2021,2021,114,P3,Diverse,-0.13353552
4/24/2021,2021,114,P4,Diverse,2.08719936
4/25/2021,2021,115,P1,Conventional,2.01765773
4/25/2021,2021,115,P2,Conventional,0.55949357
4/25/2021,2021,115,P3,Diverse,0.45631901
4/25/2021,2021,115,P4,Diverse,1.26921254
4/26/2021,2021,116,P1,Conventional,-0.17846179
4/26/2021,2021,116,P2,Conventional,1.87900646
4/26/2021,2021,116,P3,Diverse,-0.17675021
4/26/2021,2021,116,P4,Diverse,1.00507306
4/27/2021,2021,117,P1,Conventional,-0.36408096
4/27/2021,2021,117,P2,Conventional,0.29339107
4/27/2021,2021,117,P3,Diverse,1.65687206
4/27/2021,2021,117,P4,Diverse,-1.41798816
4/28/2021,2021,118,P1,Conventional,1.78901482
4/28/2021,2021,118,P2,Conventional,0.7532568
4/28/2021,2021,118,P3,Diverse,0.30884976
4/28/2021,2021,118,P4,Diverse,3.13194038
4/29/2021,2021,119,P1,Conventional,1.78111267
4/29/2021,2021,119,P2,Conventional,1.8732263
4/29/2021,2021,119,P3,Diverse,-1.12427654
4/29/2021,2021,119,P4,Diverse,1.8481081
4/30/2021,2021,120,P1,Conventional,7.35732806
4/30/2021,2021,120,P2,Conventional,3.40964813
4/30/2021,2021,120,P3,Diverse,12.58389302
4/30/2021,2021,120,P4,Diverse,2.38237978
5/1/2021,2021,121,P1,Conventional,2.91910435
5/1/2021,2021,121,P2,Conventional,1.70294832
5/1/2021,2021,121,P3,Diverse,3.64872211
5/1/2021,2021,121,P4,Diverse,2.34945619
5/2/2021,2021,122,P1,Conventional,2.28416976
5/2/2021,2021,122,P2,Conventional,2.68799386
5/2/2021,2021,122,P3,Diverse,1.27516637
5/2/2021,2021,122,P4,Diverse,-4.282308
5/3/2021,2021,123,P1,Conventional,1.69054042
5/3/2021,2021,123,P2,Conventional,2.3640431
5/3/2021,2021,123,P3,Diverse,4.2051312
